"scenario_id","replicate_id","n","J","J_block","true_K1","true_K2","fit_K1","fit_K2","BIC_mod","mean_parameter_count","elapsed_min","seed","path"
5,1,1000,72,36,2,2,1,1,153170.418870793,174.546,0.811101933320363,5970101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_1_K2_1.rds"
5,1,1000,72,36,2,2,2,1,151205.485411747,220.662,0.908945659796397,5970201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_2_K2_1.rds"
5,1,1000,72,36,2,2,3,1,151940.77970183,263.528,1.08782797257106,5970301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_3_K2_1.rds"
5,1,1000,72,36,2,2,4,1,151997.403158803,291.886,1.40809741417567,5970401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_4_K2_1.rds"
5,1,1000,72,36,2,2,5,1,152488.11966702,307.008,1.99862616459529,5970501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_5_K2_1.rds"
5,1,1000,72,36,2,2,1,2,150653.249388096,214.286,0.875453368822734,5970102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_1_K2_2.rds"
5,1,1000,72,36,2,2,2,2,149134.499611845,266.99,0.989167479674021,5970202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_2_K2_2.rds"
5,1,1000,72,36,2,2,3,2,149487.970659266,311.756,1.17698230743408,5970302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_3_K2_2.rds"
5,1,1000,72,36,2,2,4,2,149875.015046426,340.648,1.50427128871282,5970402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_4_K2_2.rds"
5,1,1000,72,36,2,2,5,2,150253.99226965,367.484,2.12906501690547,5970502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_5_K2_2.rds"
5,1,1000,72,36,2,2,1,3,151034.111066496,231.99,1.0160004456838,5970103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_1_K2_3.rds"
5,1,1000,72,36,2,2,2,3,149702.221764207,298.718,1.14332732359568,5970203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_2_K2_3.rds"
5,1,1000,72,36,2,2,3,3,150464.242922087,319.46,1.33805143038432,5970303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_3_K2_3.rds"
5,1,1000,72,36,2,2,4,3,150224.307512287,390.018,1.67458531459173,5970403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_4_K2_3.rds"
5,1,1000,72,36,2,2,5,3,150599.757977875,418.05,2.20028919378916,5970503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_5_K2_3.rds"
5,1,1000,72,36,2,2,1,4,152748.165016075,253.3,1.06600090265274,5970104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_1_K2_4.rds"
5,1,1000,72,36,2,2,2,4,151206.210405154,308.942,1.42785079479218,5970204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_2_K2_4.rds"
5,1,1000,72,36,2,2,3,4,151619.299923209,349.268,1.64552805821101,5970304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_3_K2_4.rds"
5,1,1000,72,36,2,2,4,4,151920.176752172,393.41,2.00700460672379,5970404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_4_K2_4.rds"
5,1,1000,72,36,2,2,5,4,152131.153628984,425.266,2.64829165538152,5970504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_5_K2_4.rds"
5,1,1000,72,36,2,2,1,5,154532.550195193,277.756,1.78812952836355,5970105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_1_K2_5.rds"
5,1,1000,72,36,2,2,2,5,152433.901547197,335.486,1.98741512695948,5970205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_2_K2_5.rds"
5,1,1000,72,36,2,2,3,5,152948.317738237,378.01,2.2251936395963,5970305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_3_K2_5.rds"
5,1,1000,72,36,2,2,4,5,153174.514310301,421.386,2.62621055444082,5970405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_4_K2_5.rds"
5,1,1000,72,36,2,2,5,5,153656.917961741,439.908,3.3440701007843,5970505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_001/fit_K1_5_K2_5.rds"
5,2,1000,72,36,2,2,1,1,152738.964234209,171.296,0.808660578727722,5980101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_1_K2_1.rds"
5,2,1000,72,36,2,2,2,1,151151.568997833,223.42,0.903532922267914,5980201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_2_K2_1.rds"
5,2,1000,72,36,2,2,3,1,151460.158256951,256.968,1.06315910021464,5980301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_3_K2_1.rds"
5,2,1000,72,36,2,2,4,1,151672.690222307,298.908,1.40414941708247,5980401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_4_K2_1.rds"
5,2,1000,72,36,2,2,5,1,152222.406312377,317.018,2.04082873662313,5980501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_5_K2_1.rds"
5,2,1000,72,36,2,2,1,2,150504.695489529,218.046,0.874788149197896,5980102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_1_K2_2.rds"
5,2,1000,72,36,2,2,2,2,148737.8538138,269.982,0.989818306763967,5980202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_2_K2_2.rds"
5,2,1000,72,36,2,2,3,2,149151.668146919,308.534,1.17057585716248,5980302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_3_K2_2.rds"
5,2,1000,72,36,2,2,4,2,149464.617598725,346.992,1.49952472448349,5980402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_4_K2_2.rds"
5,2,1000,72,36,2,2,5,2,149902.669976624,361.892,2.13154408534368,5980502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_5_K2_2.rds"
5,2,1000,72,36,2,2,1,3,151151.88630106,262.562,1.02377717494965,5980103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_1_K2_3.rds"
5,2,1000,72,36,2,2,2,3,149412.172032343,292.136,1.14307279984156,5980203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_2_K2_3.rds"
5,2,1000,72,36,2,2,3,3,149689.45578544,338.072,1.3390789826711,5980303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_3_K2_3.rds"
5,2,1000,72,36,2,2,4,3,150128.532002962,377.424,1.67294553518295,5980403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_4_K2_3.rds"
5,2,1000,72,36,2,2,5,3,150216.823817245,414.03,2.31850007375081,5980503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_5_K2_3.rds"
5,2,1000,72,36,2,2,1,4,151707.431129373,260.834,1.28230889638265,5980104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_1_K2_4.rds"
5,2,1000,72,36,2,2,2,4,150766.280828541,306.86,1.43138031164805,5980204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_2_K2_4.rds"
5,2,1000,72,36,2,2,3,4,151026.721147343,345.316,1.64040349721909,5980304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_3_K2_4.rds"
5,2,1000,72,36,2,2,4,4,151374.169939006,395.608,2.0068327665329,5980404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_4_K2_4.rds"
5,2,1000,72,36,2,2,5,4,151706.377643213,407.154,2.68430230220159,5980504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_5_K2_4.rds"
5,2,1000,72,36,2,2,1,5,153893.965424434,281.2,1.79581210613251,5980105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_1_K2_5.rds"
5,2,1000,72,36,2,2,2,5,152092.781975117,329.712,1.9850585659345,5980205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_2_K2_5.rds"
5,2,1000,72,36,2,2,3,5,152482.128909364,377.548,2.23781413634618,5980305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_3_K2_5.rds"
5,2,1000,72,36,2,2,4,5,152798.067419761,419.264,2.64452342589696,5980405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_4_K2_5.rds"
5,2,1000,72,36,2,2,5,5,152844.924463548,449.966,3.35104361772537,5980505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_002/fit_K1_5_K2_5.rds"
5,3,1000,72,36,2,2,1,1,152482.996768029,172.298,0.806499481201172,5990101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_1_K2_1.rds"
5,3,1000,72,36,2,2,2,1,150990.214273453,224.568,0.91204586426417,5990201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_2_K2_1.rds"
5,3,1000,72,36,2,2,3,1,151357.038749008,268.066,1.08480428854624,5990301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_3_K2_1.rds"
5,3,1000,72,36,2,2,4,1,152188.474755062,277.36,1.40890033642451,5990401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_4_K2_1.rds"
5,3,1000,72,36,2,2,5,1,153317.339992534,282.486,2.03075040976206,5990501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_5_K2_1.rds"
5,3,1000,72,36,2,2,1,2,150451.095085848,214.666,0.873579243818919,5990102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_1_K2_2.rds"
5,3,1000,72,36,2,2,2,2,148954.623439629,268.066,0.988943262894948,5990202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_2_K2_2.rds"
5,3,1000,72,36,2,2,3,2,149366.21925282,309.522,1.17180873552958,5990302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_3_K2_2.rds"
5,3,1000,72,36,2,2,4,2,150003.709922128,331.018,1.50838429530462,5990402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_4_K2_2.rds"
5,3,1000,72,36,2,2,5,2,150687.507346201,338.56,2.12901211579641,5990502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_5_K2_2.rds"
5,3,1000,72,36,2,2,1,3,150992.310447019,252.104,1.01614087820053,5990103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_1_K2_3.rds"
5,3,1000,72,36,2,2,2,3,149392.084432675,311.696,1.14412892659505,5990203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_2_K2_3.rds"
5,3,1000,72,36,2,2,3,3,149596.434832793,331.254,1.33738712072372,5990303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_3_K2_3.rds"
5,3,1000,72,36,2,2,4,3,150398.11487197,379.864,1.6791611234347,5990403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_4_K2_3.rds"
5,3,1000,72,36,2,2,5,3,151329.835910073,375.006,2.3128519654274,5990503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_5_K2_3.rds"
5,3,1000,72,36,2,2,1,4,152431.552686459,258.81,1.28435230255127,5990104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_1_K2_4.rds"
5,3,1000,72,36,2,2,2,4,150926.952645192,308.552,1.43234941164652,5990204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_2_K2_4.rds"
5,3,1000,72,36,2,2,3,4,151366.531872834,361.992,1.46531917651494,5990304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_3_K2_4.rds"
5,3,1000,72,36,2,2,4,4,151772.775703488,403.758,1.89440919955571,5990404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_4_K2_4.rds"
5,3,1000,72,36,2,2,5,4,151996.681554782,438.326,2.55392144123713,5990504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_5_K2_4.rds"
5,3,1000,72,36,2,2,1,5,153925.971226655,278.72,1.77265856266022,5990105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_1_K2_5.rds"
5,3,1000,72,36,2,2,2,5,152384.846822437,334.494,1.97940168778102,5990205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_2_K2_5.rds"
5,3,1000,72,36,2,2,3,5,152710.576932329,382.54,2.20518157879512,5990305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_3_K2_5.rds"
5,3,1000,72,36,2,2,4,5,153001.903424677,429.38,2.61581674019496,5990405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_4_K2_5.rds"
5,3,1000,72,36,2,2,5,5,154432.357661885,398.568,3.3334693868955,5990505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_003/fit_K1_5_K2_5.rds"
5,4,1000,72,36,2,2,1,1,152614.165427942,179.666,0.815432953834534,6000101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_1_K2_1.rds"
5,4,1000,72,36,2,2,2,1,150867.51523392,216.324,0.912660109996796,6000201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_2_K2_1.rds"
5,4,1000,72,36,2,2,3,1,151591.27443665,261.446,1.08700334628423,6000301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_3_K2_1.rds"
5,4,1000,72,36,2,2,4,1,151563.755403712,289.136,1.40627403656642,6000401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_4_K2_1.rds"
5,4,1000,72,36,2,2,5,1,152337.676651837,309.802,2.04068622986476,6000501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_5_K2_1.rds"
5,4,1000,72,36,2,2,1,2,150463.948408088,228.106,0.886931955814362,6000102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_1_K2_2.rds"
5,4,1000,72,36,2,2,2,2,148720.122828868,267.312,0.992295217514038,6000202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_2_K2_2.rds"
5,4,1000,72,36,2,2,3,2,149062.407566381,307.494,1.17210338910421,6000302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_3_K2_2.rds"
5,4,1000,72,36,2,2,4,2,149381.496968962,346.276,1.50559947093328,6000402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_4_K2_2.rds"
5,4,1000,72,36,2,2,5,2,149877.297451074,355.49,2.14419766267141,6000502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_5_K2_2.rds"
5,4,1000,72,36,2,2,1,3,150727.021519969,266.96,1.02194615205129,6000103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_1_K2_3.rds"
5,4,1000,72,36,2,2,2,3,149107.430207946,313.078,1.14578700462977,6000203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_2_K2_3.rds"
5,4,1000,72,36,2,2,3,3,149475.977405456,348.134,1.33481190601985,6000303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_3_K2_3.rds"
5,4,1000,72,36,2,2,4,3,149844.46213461,391.636,1.679569820563,6000403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_4_K2_3.rds"
5,4,1000,72,36,2,2,5,3,150400.42259202,393.9,2.31813006401062,6000503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_5_K2_3.rds"
5,4,1000,72,36,2,2,1,4,152594.778888897,260.102,1.29524331092834,6000104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_1_K2_4.rds"
5,4,1000,72,36,2,2,2,4,150798.568552901,303.89,1.43225173552831,6000204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_2_K2_4.rds"
5,4,1000,72,36,2,2,3,4,150932.315045578,354.75,1.64202388525009,6000304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_3_K2_4.rds"
5,4,1000,72,36,2,2,4,4,151439.339610783,383.648,2.00717730522156,6000404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_4_K2_4.rds"
5,4,1000,72,36,2,2,5,4,151197.579106761,436.154,2.68349904616674,6000504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_5_K2_4.rds"
5,4,1000,72,36,2,2,1,5,153790.913827262,277.596,1.79657888412476,6000105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_1_K2_5.rds"
5,4,1000,72,36,2,2,2,5,152209.030720943,327.608,1.98773465156555,6000205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_2_K2_5.rds"
5,4,1000,72,36,2,2,3,5,151659.209241675,369.108,2.23973598480225,6000305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_3_K2_5.rds"
5,4,1000,72,36,2,2,4,5,153186.654788546,382.234,2.64244788487752,6000405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_4_K2_5.rds"
5,4,1000,72,36,2,2,5,5,153219.353584548,438.374,3.34723660945892,6000505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_004/fit_K1_5_K2_5.rds"
5,5,1000,72,36,2,2,1,1,153211.509481274,176.872,0.822240912914276,6010101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_1_K2_1.rds"
5,5,1000,72,36,2,2,2,1,151226.171221214,222.168,0.920566344261169,6010201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_2_K2_1.rds"
5,5,1000,72,36,2,2,3,1,151564.282931472,262.332,1.09441915353139,6010301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_3_K2_1.rds"
5,5,1000,72,36,2,2,4,1,151937.483406006,303.804,1.41931091547012,6010401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_4_K2_1.rds"
5,5,1000,72,36,2,2,5,1,152545.357934256,326.848,2.02677368323008,6010501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_5_K2_1.rds"
5,5,1000,72,36,2,2,1,2,150807.303752862,215.202,0.879092176755269,6010102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_1_K2_2.rds"
5,5,1000,72,36,2,2,2,2,148947.894723187,273.128,0.994794730345408,6010202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_2_K2_2.rds"
5,5,1000,72,36,2,2,3,2,149502.352467125,332.554,1.18405539989471,6010302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_3_K2_2.rds"
5,5,1000,72,36,2,2,4,2,149683.602122431,364.914,1.51596932808558,6010402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_4_K2_2.rds"
5,5,1000,72,36,2,2,5,2,150413.630952281,352.82,2.12759508689245,6010502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_5_K2_2.rds"
5,5,1000,72,36,2,2,1,3,151317.611930312,266.678,1.02752568324407,6010103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_1_K2_3.rds"
5,5,1000,72,36,2,2,2,3,149790.971402513,296.218,1.14905016819636,6010203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_2_K2_3.rds"
5,5,1000,72,36,2,2,3,3,149714.826534161,361.172,1.34305840730667,6010303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_3_K2_3.rds"
5,5,1000,72,36,2,2,4,3,150431.619976985,384.572,1.69194148381551,6010403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_4_K2_3.rds"
5,5,1000,72,36,2,2,5,3,150394.918365795,433.966,2.32575334310532,6010503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_5_K2_3.rds"
5,5,1000,72,36,2,2,1,4,153138.749014746,264.676,1.29575601418813,6010104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_1_K2_4.rds"
5,5,1000,72,36,2,2,2,4,151123.836830946,312.044,1.43945144812266,6010204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_2_K2_4.rds"
5,5,1000,72,36,2,2,3,4,150917.371788255,352.106,1.65500974257787,6010304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_3_K2_4.rds"
5,5,1000,72,36,2,2,4,4,152545.942646086,376.36,2.03498739004135,6010404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_4_K2_4.rds"
5,5,1000,72,36,2,2,5,4,152013.586704061,438.242,2.68675916194916,6010504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_5_K2_4.rds"
5,5,1000,72,36,2,2,1,5,154400.128776654,287.046,1.80683213075002,6010105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_1_K2_5.rds"
5,5,1000,72,36,2,2,2,5,152190.129742634,335.25,1.99481631914775,6010205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_2_K2_5.rds"
5,5,1000,72,36,2,2,3,5,152834.959075236,383.15,2.25250525871913,6010305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_3_K2_5.rds"
5,5,1000,72,36,2,2,4,5,153156.386748958,434.682,2.66138924360275,6010405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_4_K2_5.rds"
5,5,1000,72,36,2,2,5,5,153528.326797428,475.626,3.29495183229446,6010505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_005/fit_K1_5_K2_5.rds"
5,6,1000,72,36,2,2,1,1,152866.227158427,191.458,0.814194281895955,6020101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_1_K2_1.rds"
5,6,1000,72,36,2,2,2,1,150954.9613973,235.352,0.911224933465322,6020201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_2_K2_1.rds"
5,6,1000,72,36,2,2,3,1,151285.476690585,275.32,1.08329064448675,6020301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_3_K2_1.rds"
5,6,1000,72,36,2,2,4,1,151648.727818,302.628,1.41030538479487,6020401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_4_K2_1.rds"
5,6,1000,72,36,2,2,5,1,152010.693256333,324.452,2.0284489830335,6020501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_5_K2_1.rds"
5,6,1000,72,36,2,2,1,2,150632.050462762,217.292,0.881085252761841,6020102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_1_K2_2.rds"
5,6,1000,72,36,2,2,2,2,148696.23662204,266.312,0.988571731249491,6020202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_2_K2_2.rds"
5,6,1000,72,36,2,2,3,2,149038.754450971,307.748,1.17198036909103,6020302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_3_K2_2.rds"
5,6,1000,72,36,2,2,4,2,149354.370996485,340.088,1.50801892280579,6020402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_4_K2_2.rds"
5,6,1000,72,36,2,2,5,2,150063.859094897,334.368,2.13123635053635,6020502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_5_K2_2.rds"
5,6,1000,72,36,2,2,1,3,150809.653060338,264.044,1.01570348739624,6020103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_1_K2_3.rds"
5,6,1000,72,36,2,2,2,3,149085.415489785,317.76,1.14328497250875,6020203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_2_K2_3.rds"
5,6,1000,72,36,2,2,3,3,149445.202720519,357.502,1.33777790864309,6020303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_3_K2_3.rds"
5,6,1000,72,36,2,2,4,3,149783.640433943,383.278,1.68016937573751,6020403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_4_K2_3.rds"
5,6,1000,72,36,2,2,5,3,150786.304458649,389.732,2.32302685976028,6020503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_5_K2_3.rds"
5,6,1000,72,36,2,2,1,4,152816.426378338,252.238,1.28803494373957,6020104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_1_K2_4.rds"
5,6,1000,72,36,2,2,2,4,150843.996439869,304.222,1.43229192495346,6020204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_2_K2_4.rds"
5,6,1000,72,36,2,2,3,4,151041.865280494,347.394,1.64810237884521,6020304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_3_K2_4.rds"
5,6,1000,72,36,2,2,4,4,151477.058119344,379.986,1.9553004860878,6020404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_4_K2_4.rds"
5,6,1000,72,36,2,2,5,4,151718.391506949,419.988,2.64507946968079,6020504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_5_K2_4.rds"
5,6,1000,72,36,2,2,1,5,153902.773810304,272.564,1.78081789414088,6020105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_1_K2_5.rds"
5,6,1000,72,36,2,2,2,5,152219.916827284,328.138,1.96658941109975,6020205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_2_K2_5.rds"
5,6,1000,72,36,2,2,3,5,152577.95432534,374.794,2.20723245938619,6020305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_3_K2_5.rds"
5,6,1000,72,36,2,2,4,5,152839.326504058,406.252,2.62094992399216,6020405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_4_K2_5.rds"
5,6,1000,72,36,2,2,5,5,153182.813520524,446.388,3.31196944316228,6020505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_006/fit_K1_5_K2_5.rds"
5,7,1000,72,36,2,2,1,1,152801.311598015,180.926,0.811799148718516,6030101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_007/fit_K1_1_K2_1.rds"
