"dataset_id","K","BIC_mod","elapsed_min","path"
62,5,97611.4992466495,2.53088349103928,"baseline/conventional/dataset_062_K_5.rds"
62,6,98059.5527724049,4.27910972833633,"baseline/conventional/dataset_062_K_6.rds"
63,2,100068.852328984,0.682395569483439,"baseline/conventional/dataset_063_K_2.rds"
63,3,98778.5229314657,0.964016437530518,"baseline/conventional/dataset_063_K_3.rds"
63,4,98925.3110285677,1.57440545161565,"baseline/conventional/dataset_063_K_4.rds"
63,5,97884.4662565408,2.41576620340347,"baseline/conventional/dataset_063_K_5.rds"
63,6,98309.8509455655,4.32769508759181,"baseline/conventional/dataset_063_K_6.rds"
64,2,99944.9116887575,0.696857607364655,"baseline/conventional/dataset_064_K_2.rds"
64,3,98583.9856997199,0.968396627902985,"baseline/conventional/dataset_064_K_3.rds"
64,4,97599.2632651333,1.57363458077113,"baseline/conventional/dataset_064_K_4.rds"
64,5,97669.9863207715,2.39874810377757,"baseline/conventional/dataset_064_K_5.rds"
64,6,98110.613791521,4.30043605963389,"baseline/conventional/dataset_064_K_6.rds"
65,2,99943.8427073286,0.693794508775075,"baseline/conventional/dataset_065_K_2.rds"
65,3,98744.6538645322,0.943786366780599,"baseline/conventional/dataset_065_K_3.rds"
65,4,97723.3923114444,1.48882046937943,"baseline/conventional/dataset_065_K_4.rds"
